NDB_NO,name,data_source,data_available,ingredients,Serving_Size,Serving_Size_UOM,Household_Serving_Size,Household_Serving_Size_UOM,Preparation_State,"18:2 n-6 c,c[Output_Value]","18:2 n-6 c,c[Output_UOM]","18:2 n-6 c,c[Derivation_Code]",8:0[Output_Value],8:0[Output_UOM],8:0[Derivation_Code],Caffeine[Output_Value],Caffeine[Output_UOM],Caffeine[Derivation_Code],"Carbohydrate, by difference[Output_Value]","Carbohydrate, by difference[Output_UOM]","Carbohydrate, by difference[Derivation_Code]",Serine[Output_Value],Serine[Output_UOM],Serine[Derivation_Code],Glutamic acid[Output_Value],Glutamic acid[Output_UOM],Glutamic acid[Derivation_Code],"Sodium, Na[Output_Value]","Sodium, Na[Output_UOM]","Sodium, Na[Derivation_Code]","Phosphorus, P[Output_Value]","Phosphorus, P[Output_UOM]","Phosphorus, P[Derivation_Code]","Fluoride, F[Output_Value]","Fluoride, F[Output_UOM]","Fluoride, F[Derivation_Code]",Histidine[Output_Value],Histidine[Output_UOM],Histidine[Derivation_Code],Total sugar alcohols[Output_Value],Total sugar alcohols[Output_UOM],Total sugar alcohols[Derivation_Code],"Fiber, total dietary[Output_Value]","Fiber, total dietary[Output_UOM]","Fiber, total dietary[Derivation_Code]","Alcohol, ethyl[Output_Value]","Alcohol, ethyl[Output_UOM]","Alcohol, ethyl[Derivation_Code]","Potassium, K[Output_Value]","Potassium, K[Output_UOM]","Potassium, K[Derivation_Code]",Vitamin E (alpha-tocopherol)[Output_Value],Vitamin E (alpha-tocopherol)[Output_UOM],Vitamin E (alpha-tocopherol)[Derivation_Code],Lutein + zeaxanthin[Output_Value],Lutein + zeaxanthin[Output_UOM],Lutein + zeaxanthin[Derivation_Code],Xylitol[Output_Value],Xylitol[Output_UOM],Xylitol[Derivation_Code],Riboflavin[Output_Value],Riboflavin[Output_UOM],Riboflavin[Derivation_Code],Cholesterol[Output_Value],Cholesterol[Output_UOM],Cholesterol[Derivation_Code],"Fiber, insoluble[Output_Value]","Fiber, insoluble[Output_UOM]","Fiber, insoluble[Derivation_Code]","Folate, total[Output_Value]","Folate, total[Output_UOM]","Folate, total[Derivation_Code]",Alanine[Output_Value],Alanine[Output_UOM],Alanine[Derivation_Code],"Fatty acids, total trans[Output_Value]","Fatty acids, total trans[Output_UOM]","Fatty acids, total trans[Derivation_Code]",Phenylalanine[Output_Value],Phenylalanine[Output_UOM],Phenylalanine[Derivation_Code],Isoleucine[Output_Value],Isoleucine[Output_UOM],Isoleucine[Derivation_Code],Inositol[Output_Value],Inositol[Output_UOM],Inositol[Derivation_Code],Niacin[Output_Value],Niacin[Output_UOM],Niacin[Derivation_Code],Thiamin[Output_Value],Thiamin[Output_UOM],Thiamin[Derivation_Code],"Selenium, Se[Output_Value]","Selenium, Se[Output_UOM]","Selenium, Se[Derivation_Code]",Leucine[Output_Value],Leucine[Output_UOM],Leucine[Derivation_Code],"Sugars, total[Output_Value]","Sugars, total[Output_UOM]","Sugars, total[Derivation_Code]",Cystine[Output_Value],Cystine[Output_UOM],Cystine[Derivation_Code],Tyrosine[Output_Value],Tyrosine[Output_UOM],Tyrosine[Derivation_Code],"Vitamin C, total ascorbic acid[Output_Value]","Vitamin C, total ascorbic acid[Output_UOM]","Vitamin C, total ascorbic acid[Derivation_Code]",Arginine[Output_Value],Arginine[Output_UOM],Arginine[Derivation_Code],Water[Output_Value],Water[Output_UOM],Water[Derivation_Code],Biotin[Output_Value],Biotin[Output_UOM],Biotin[Derivation_Code],Valine[Output_Value],Valine[Output_UOM],Valine[Derivation_Code],Sorbitol[Output_Value],Sorbitol[Output_UOM],Sorbitol[Derivation_Code],Threonine[Output_Value],Threonine[Output_UOM],Threonine[Derivation_Code],Lactose[Output_Value],Lactose[Output_UOM],Lactose[Derivation_Code],Cysteine[Output_Value],Cysteine[Output_UOM],Cysteine[Derivation_Code],"Magnesium, Mg[Output_Value]","Magnesium, Mg[Output_UOM]","Magnesium, Mg[Derivation_Code]",Vitamin E[Output_Value],Vitamin E[Output_UOM],Vitamin E[Derivation_Code],Vitamin D[Output_Value],Vitamin D[Output_UOM],Vitamin D[Derivation_Code],Protein[Output_Value],Protein[Output_UOM],Protein[Derivation_Code],Aspartic acid[Output_Value],Aspartic acid[Output_UOM],Aspartic acid[Derivation_Code],Vitamin B-12[Output_Value],Vitamin B-12[Output_UOM],Vitamin B-12[Derivation_Code],Energy[Output_Value],Energy[Output_UOM],Energy[Derivation_Code],Epigallocatechin-3-gallate[Output_Value],Epigallocatechin-3-gallate[Output_UOM],Epigallocatechin-3-gallate[Derivation_Code],Vitamin D (D2 + D3)[Output_Value],Vitamin D (D2 + D3)[Output_UOM],Vitamin D (D2 + D3)[Derivation_Code],Vitamin E (label entry primarily)[Output_Value],Vitamin E (label entry primarily)[Output_UOM],Vitamin E (label entry primarily)[Derivation_Code],Lysine[Output_Value],Lysine[Output_UOM],Lysine[Derivation_Code],"Choline, from phosphotidyl choline[Output_Value]","Choline, from phosphotidyl choline[Output_UOM]","Choline, from phosphotidyl choline[Derivation_Code]",10:0[Output_Value],10:0[Output_UOM],10:0[Derivation_Code],"Fiber, soluble[Output_Value]","Fiber, soluble[Output_UOM]","Fiber, soluble[Derivation_Code]",Taurine[Output_Value],Taurine[Output_UOM],Taurine[Derivation_Code],Vitamin B-6[Output_Value],Vitamin B-6[Output_UOM],Vitamin B-6[Derivation_Code],Methionine[Output_Value],Methionine[Output_UOM],Methionine[Derivation_Code],"Carotene, beta[Output_Value]","Carotene, beta[Output_UOM]","Carotene, beta[Derivation_Code]",Pantothenic acid[Output_Value],Pantothenic acid[Output_UOM],Pantothenic acid[Derivation_Code],"Choline, total[Output_Value]","Choline, total[Output_UOM]","Choline, total[Derivation_Code]","Manganese, Mn[Output_Value]","Manganese, Mn[Output_UOM]","Manganese, Mn[Derivation_Code]","18:3 n-3 c,c,c (ALA)[Output_Value]","18:3 n-3 c,c,c (ALA)[Output_UOM]","18:3 n-3 c,c,c (ALA)[Derivation_Code]",Ribose[Output_Value],Ribose[Output_UOM],Ribose[Derivation_Code],Vitamin D3 (cholecalciferol)[Output_Value],Vitamin D3 (cholecalciferol)[Output_UOM],Vitamin D3 (cholecalciferol)[Derivation_Code],"Chlorine, Cl[Output_Value]","Chlorine, Cl[Output_UOM]","Chlorine, Cl[Derivation_Code]",Glucose (dextrose)[Output_Value],Glucose (dextrose)[Output_UOM],Glucose (dextrose)[Derivation_Code],"Vitamin A, IU[Output_Value]","Vitamin A, IU[Output_UOM]","Vitamin A, IU[Derivation_Code]","Sugars, added[Output_Value]","Sugars, added[Output_UOM]","Sugars, added[Derivation_Code]","Molybdenum, Mb[Output_Value]","Molybdenum, Mb[Output_UOM]","Molybdenum, Mb[Derivation_Code]",Fructose[Output_Value],Fructose[Output_UOM],Fructose[Derivation_Code],Tryptophan[Output_Value],Tryptophan[Output_UOM],Tryptophan[Derivation_Code],"Carbohydrate, other[Output_Value]","Carbohydrate, other[Output_UOM]","Carbohydrate, other[Derivation_Code]",Folic acid[Output_Value],Folic acid[Output_UOM],Folic acid[Derivation_Code],Vitamin K (phylloquinone)[Output_Value],Vitamin K (phylloquinone)[Output_UOM],Vitamin K (phylloquinone)[Derivation_Code],"Fatty acids, total polyunsaturated[Output_Value]","Fatty acids, total polyunsaturated[Output_UOM]","Fatty acids, total polyunsaturated[Derivation_Code]","Folate, DFE[Output_Value]","Folate, DFE[Output_UOM]","Folate, DFE[Derivation_Code]",12:0[Output_Value],12:0[Output_UOM],12:0[Derivation_Code],"Chromium, Cr[Output_Value]","Chromium, Cr[Output_UOM]","Chromium, Cr[Derivation_Code]","Iron, Fe[Output_Value]","Iron, Fe[Output_UOM]","Iron, Fe[Derivation_Code]",Proline[Output_Value],Proline[Output_UOM],Proline[Derivation_Code],"Calcium, Ca[Output_Value]","Calcium, Ca[Output_UOM]","Calcium, Ca[Derivation_Code]",18:2 undifferentiated[Output_Value],18:2 undifferentiated[Output_UOM],18:2 undifferentiated[Derivation_Code],Starch[Output_Value],Starch[Output_UOM],Starch[Derivation_Code],"Fatty acids, total monounsaturated[Output_Value]","Fatty acids, total monounsaturated[Output_UOM]","Fatty acids, total monounsaturated[Derivation_Code]","Copper, Cu[Output_Value]","Copper, Cu[Output_UOM]","Copper, Cu[Derivation_Code]",Ash[Output_Value],Ash[Output_UOM],Ash[Derivation_Code],Glycine[Output_Value],Glycine[Output_UOM],Glycine[Derivation_Code],"Fatty acids, total saturated[Output_Value]","Fatty acids, total saturated[Output_UOM]","Fatty acids, total saturated[Derivation_Code]",Total lipid (fat)[Output_Value],Total lipid (fat)[Output_UOM],Total lipid (fat)[Derivation_Code],Inulin[Output_Value],Inulin[Output_UOM],Inulin[Derivation_Code],"Zinc, Zn[Output_Value]","Zinc, Zn[Output_UOM]","Zinc, Zn[Derivation_Code]","Iodine, I[Output_Value]","Iodine, I[Output_UOM]","Iodine, I[Derivation_Code]",allergy_eggs_milk,allergy_soy_peanuts,allergy_treenuts,allergy_fish_shellfish,allergy_wheat,has_fruits,has_vegetable,has_nuts,has_egg,has_chicken,has_pork,has_beef,has_lamp,has_seafood
45202422,SOUTHWEST GRILL,LI,2017-10-11 16:52:45,"MIXED GREENS, CHICKEN, RANCH DRESSING (BUTTERMILK [CULTURED LOW-FAT MILK, NONFAT DRY MILK, SALT], MAYONNAISE [SOYBEAN OIL, WHOLE EGG AND EGG YOLKS, WATER, DISTILLED VINEGAR], RANCH DRESSING MIX [SALT, MONOSODIUM GLUTAMATE, MALTODEXTRIN, DEHYDRATED PARSLEY, GARLIC POWDER, ONION POWDER, CANOLA OIL, CARRAGEENAN, BUTTERMILK PRODUCT, TURMERIC ], CALCIUM STEARATE), TOMATO, CORN, BLACK BEANS, CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO), JALAPENOS, TORTILLA STRIPS (CORN MASA FLOUR, SUNFLOWER, SAFFLOWER, CANOLA AND/OR CORN OIL, SALT, RED 40, BLUE 1.",344.0,g,344.0,GRM,,,,,,,,,,,7.27,g,LCCS,,,,,,,311.0,mg,LCCS,,,,,,,,,,,,,1.5,g,LCCS,,,,,,,,,,,,,,,,,,,23.0,mg,LCCS,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,1.16,g,LCCS,,,,,,,3.5,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56,g,LCCS,,,,,,,186.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,mg,LCCD,,,,17.0,mg,LCCD,,,,,,,,,,,,,,,,,,,2.62,g,LCCS,12.5,g,LCCS,,,,,,,,,,True,True,False,False,False,False,True,False,True,True,False,False,False,False
45086783,"KROGER, GRILL TIME, STEAK SEASONING",LI,2017-07-14 20:17:32,"SALT, SPICES (BLACK PEPPER, DILL SEED, CORIANDER SEED, RED PEPPER), GARLIC*, PARTIALLY HYDROGENATED SOYBEAN AND/OR COTTONSEED OIL, EXTRACTIVE OF DILL, EXTRACTIVE OF PAPRIKA (FOR COLOR), SILICON DIOXIDE (ANTICAKING AGENT).",0.8,g,0.25,tsp,,,,,,,,,,,0.0,g,LCCD,,,,,,,18750.0,mg,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,,,,,,,0.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False
45161743,"OH SUGAR!, SOUR GUMMY BEARS",LI,2017-07-14 17:47:53,"CORN SYRUP, SUGAR FROM BEETS, WATER, GELATIN, SORBITOL FROM FRUITS & VEGETABLES, CITRIC LACTIC, FD&C YELLOW #5, #6,BLUE #1, RED #40, TITANIUM DIOXIDE, NATURAL & ARTIFICIAL FLAVORS.",40.0,g,40.0,GRM,,,,,,,,,,,75.0,g,LCCS,,,,,,,25.0,mg,LCCS,,,,,,,,,,,,,0.0,g,LCCD,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,47.5,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,g,LCCS,,,,,,,300.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,0.0,g,LCCD,,,,,,,,,,False,False,False,False,False,True,True,False,False,False,False,False,False,False
45091607,"ORTEGA, ORIGINAL THICK & SMOOTH TACO SAUCE, MEDIUM",LI,2018-03-11 07:34:48,"TOMATO PUREE (WATER, TOMATO PASTE), WATER, CORN SYRUP, DISTILLED VINEGAR, SALT, MODIFIED CORN STARCH, SPICES, PAPRIKA, CITRIC ACID, GREEN CHILI POWDER, SODIUM BENZOATE (TO PRESERVE FRESHNESS), XANTHAN GUM, ONION POWDER.",16.0,g,1.0,Tbsp,,,,,,,,,,,12.5,g,LCCS,,,,,,,688.0,mg,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,g,LCCS,,,,,,,7.5,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,g,LCCS,,,,,,,62.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45374146,SLICED CARROTS,LI,2018-06-02 17:20:26,"CARROTS, WATER.",120.0,g,1.0,cup,,,,,,,,,,,5.0,g,LCCS,,,,,,,46.0,mg,LCCS,,,,,,,,,,,,,1.7,g,LCCS,,,,75.0,mg,LCCS,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,3.33,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,g,LCSL,,,,,,,25.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,0.0,g,LCCD,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45130031,Tuttorosso Blue 35oz. 1.045 Puree w/ Basil,GDSN,2018-04-26 10:18:14,"Tomato Puree (Water, Tomato Paste), Citric Acid, Basil.",63.0,g,0.25,Cup,UNPREPARED,,,,,,,,,,7.94,g,LCSA,,,,,,,24.0,mg,LCSA,,,,,,,,,,,,,1.6,g,LCSA,,,,317.0,mg,LCSA,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCSA,,,,,,,,,,,,,,,,,,,,,,4.76,g,LCSA,,,,,,,1.9,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,g,LCSA,,,,,,,32.0,kcal,LCSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,mg,LCCD,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,0.0,g,LCCD,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45272686,BLUEBERRY FLAVORED MARSHMALLOW,LI,2017-07-14 20:12:28,"MARSHMALLOW: SUGAR, CORN SYRUP, GELATIN, FUMARIC ACID, CONTAINS LESS THAN 0.5% OF THE FOLLOWING: CITRIC ACID, NATURAL AND ARTIFICIAL FLAVORS, GUM ARABIC, POTASSIUM SORBATE (A PRESERVATIVE), YELLOW #5 (TARTRAZINE), BLUE #1, CARNAUBA WAX. DARK CHOCOLATE: SUGAR, CHOCOLATE LIQUOR-PROCESSED WITH ALKALI, COCOA BUTTER, MILK FAT, SOY LECITHIN-AN EMULSIFIER, NATURAL AND ARTIFICIAL FLAVORS.",42.0,g,3.0,CHICKS,,,,,,,,,,,73.81,g,LCCS,,,,,,,24.0,mg,LCCS,,,,,,,,,,,,,2.4,g,LCSL,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,66.67,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,g,LCCS,,,,,,,357.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,mg,LCCD,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,4.76,g,LCCS,8.33,g,LCCS,,,,,,,,,,True,True,False,False,False,False,True,False,True,True,False,False,False,False
45272687,LIGHT NONFAT YOGURT,LI,2018-01-19 23:45:36,"CULTURED PASTEURIZED GRADE A NONFAT MILK, SUGAR, FRUCTOSE, MODIFIED CORNSTARCH, KOSHER GELATIN, NONFAT MILK SOLIDS, NATURAL FLAVORS, CITRIC ACID, TRICALCIUM PHOSPHATE, POTASSIUM SORBATE (TO MAINTAIN FRESHNESS), SODIUM CITRATE, SODIUM BENZOATE (TO MAINTAIN FRESHNESS), CARAMEL COLOR, SUCRALOSE, ACESULFAME POTASSIUM, TUMERIC (COLOR), VITAMIN A PALMITATE, VITAMIN D3. CONTAINS ACTIVE YOGURT CULTURES WITH L. BULGARICUS, S. THERMOPHILUS, BIFIDOBACTERIUM BB-12, L. ACIDOPHILUS, L CASEI.",170.0,g,1.0,CONTAINER,,,,,,,,,,,11.18,g,LCCS,,,,,,,47.0,mg,LCCS,,,,,,,,,,,,,0.0,g,LCCD,,,,135.0,mg,LCCS,,,,,,,,,,,,,3.0,mg,LCCS,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,8.82,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,IU,LCCD,3.53,g,LCCS,,,,,,,59.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,147.0,mg,LCCD,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,0.0,g,LCCD,,,,,,,,,,True,False,False,False,False,False,True,False,True,False,False,False,False,False
45098389,"SANTIAM, FRENCH STYLE SLICED GREEN BEANS",LI,2017-07-14 20:24:17,GREEN BEANS WATER AND SALT,120.0,g,0.5,cup,,,,,,,,,,,4.17,g,LCCS,,,,,,,225.0,mg,LCCS,,,,,,,,,,,,,0.8,g,LCCS,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,0.83,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,g,LCCS,,,,,,,21.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,mg,LCCD,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,0.0,g,LCCD,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False
45098382,"MELISSA'S, RED QUINOA",LI,2017-07-14 20:24:17,ORGANIC QUINOA.,43.0,g,0.25,cup,,,,,,,,,,,65.12,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,7.0,g,LCCS,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,0.0,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.95,g,LCCS,,,,,,,372.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,mg,LCCD,,,,47.0,mg,LCCD,,,,,,,,,,,,,,,,,,,0.0,g,LCCD,5.81,g,LCCS,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45090551,HIGH PROTEIN BAR,LI,2018-04-05 15:56:00,"SOY PROTEIN ISOLATE, ORGANIC CANE SYRUP, ORGANIC DRIED CANE SYRUP, CHICORY FIBER SYRUP, PALM KERNEL OIL, VEGETABLE GLYCERIN, MACADAMIA NUT BUTTER, COCOA++, NATURAL FLAVORS, WHEY PROTEIN CONCENTRATE, ORGANIC BROWN RICE SYRUP, SALT, ORGANIC COCOA BUTTER++, SOY LECITHIN, RICE STARCH, ORGANIC VANILLA EXTRACT, ORGANIC SOY LECITHIN. VITAMINS & MINERALS: DICALCIUM PHOSPHATE, CALCIUM CARBONATE, ASCORBIC ACID (VIT. C), FERROUS FUMARATE (IRON), NIACINAMIDE (VIT. B3), DL-ALPHA TOCOPHERYL ACETATE (VIT. E), BETA CAROTENE (VIT. A), PYRIDOXINE HYDROCHLORIDE (VIT. B6), RIBOFLAVIN (VIT. B2), THIAMINE MONONITRATE (VIT. B1), ERGOCALCIFEROL (VIT. D2), FOLIC ACID, CYANOCOBALAMIN (VIT. B12).",45.0,g,1.0,BAR,,,,,,,,,,,48.89,g,LCCS,,,,,,,578.0,mg,LCCS,556.0,mg,LCCD,,,,,,,,,,6.7,g,LCCS,,,,256.0,mg,LCCS,,,,,,,,,,0.378,mg,LCCD,11.0,mg,LCSL,0.0,g,LCCS,133.0,mcg,LCCD,,,,0.0,g,LCCS,,,,,,,,,,4.444,mg,LCCD,0.0,mg,LCCD,,,,,,,33.33,g,LCCS,,,,,,,20.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,18.0,mg,LCCD,,,,133.0,IU,LCCD,26.67,g,LCCS,,,,1.33,mcg,LCCD,378.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,0.444,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,12.0,mg,LCCD,,,,667.0,mg,LCCD,,,,,,,3.33,g,LCCS,,,,,,,,,,6.67,g,LCCS,11.11,g,LCCS,,,,,,,,,,True,True,False,False,False,False,True,False,True,False,False,False,False,False
45126894,FIBER CRISPY SNACK BAR,LI,2018-02-12 04:25:14,"PREMIER PROTEIN FIBER BAR PROTEIN BLEND (SOY PROTEIN ISOLATE, PARTIALLY HYDROLYZED MILK PROTEIN ISOLATE), INULIN, POLYDEXTROSE, SUGAR, PARTIALLY DEFATTED PEANUT FLOUR, PALM KERNEL OIL, GLYCERINE, CHOPPED DRY ROASTED PEANUTS, CORN SYRUP, MALTITOL SYRUP, TAPIOCA STARCH, CONTAINS 2% OR LESS OF THE FOLLOWING: PEANUT BUTTER (DRY ROASTED PEANUTS, PEANUT OIL), NONFAT MILK, FRACTIONATED PALM KERNEL OIL (PALM KERNEL OIL, SOY LECITHIN), NATURAL FLAVORS, SOY LECITHIN (AN EMULSIFIER), SALT, PEANUT OIL, WATER, GUAR GUM, MIXED TOCOPHEROLS, SUCRALOSE.",52.0,g,1.0,BAR,,,,,,,,,,,48.08,g,LCCS,,,,,,,462.0,mg,LCCS,,,,,,,,,,10.0,g,LCCS,13.5,g,LCCS,,,,221.0,mg,LCCS,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,13.46,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.85,g,LCCS,,,,,,,385.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,mg,LCCD,,,,154.0,mg,LCCD,,,,,,,,,,,,,,,,,,,7.69,g,LCCS,15.38,g,LCCS,,,,,,,,,,True,True,True,False,False,False,True,True,True,True,False,False,False,False
45139550,DARK BITTERSWEET CHOCOLATE BAKING CHIPS,LI,2017-07-14 20:12:38,"CHOCOLATE LIQUOR, SUGAR, COCOA BUTTER, BUTTERFAT (MILK), SOY LECITHIN, AND VANILLA.",15.0,g,1.0,Tbsp,,,,,,,,,,,53.33,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,6.7,g,LCCS,,,,,,,,,,,,,,,,,,,0.0,mg,LCCD,,,,,,,,,,0.0,g,LCCS,,,,,,,,,,,,,,,,,,,,,,33.33,g,LCCS,,,,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,g,LCCS,,,,,,,533.0,kcal,LCCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,IU,LCCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,mg,LCCD,,,,0.0,mg,LCCD,,,,,,,,,,,,,,,,,,,23.33,g,LCCS,33.33,g,LCCS,,,,,,,,,,True,True,False,False,False,False,False,False,True,False,False,False,False,False
